INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Adding one tofluorescence imagingnew mentions total27.0
INFO:root:Adding one tomechanical propertiesnew mentions total51.0
INFO:root:Adding one tomicroscopy imagesnew mentions total21.0
INFO:root:Adding one tonew approachnew mentions total19.0
INFO:root:Adding one totemporal resolutionnew mentions total21.0
INFO:root:Adding one tofluorescence imagingnew mentions total28.0
INFO:root:Adding one tofluorescence microscopynew mentions total36.0
INFO:root:Adding one tofinite elementnew mentions total36.0
INFO:root:Adding one toimaging techniquesnew mentions total91.0
INFO:root:Adding one toimaging techniquenew mentions total65.0
INFO:root:Adding one totemporal resolutionnew mentions total22.0
INFO:root:Adding one tomicroscopy imagesnew mentions total22.0
INFO:root:Adding one toeven thoughnew mentions total44.0
INFO:root:Adding one toamino acidnew mentions total9.0
INFO:root:Adding one topotential applicationsnew mentions total14.0
INFO:root:Adding one toamino acidnew mentions total10.0
INFO:root:Adding one toexisting methodsnew mentions total9.0
INFO:root:Adding one tonew approachnew mentions total20.0
INFO:root:Adding one toreal timenew mentions total52.0
INFO:root:Adding one tomicroscopy imagesnew mentions total23.0
INFO:root:Adding one toet alnew mentions total63.0
INFO:root:Adding one towell knownnew mentions total18.0
INFO:root:Adding one topotential usenew mentions total17.0
INFO:root:Adding one tofluorescence microscopynew mentions total37.0
INFO:root:Adding one toet alnew mentions total64.0
INFO:root:Adding one tomechanical propertiesnew mentions total52.0
INFO:root:Adding one togreat potentialnew mentions total39.0
INFO:root:Adding one togreat potentialnew mentions total40.0
INFO:root:Adding one toarticle presentsnew mentions total16.0
INFO:root:Adding one tomicroscopy imagesnew mentions total24.0
INFO:root:Adding one todrug releasenew mentions total24.0
INFO:root:Adding one toconfocal laser scanning microscopynew mentions total11.0
INFO:root:Adding one toet alnew mentions total65.0
INFO:root:Adding one toeven thoughnew mentions total45.0
INFO:root:Adding one toenergy dispersivenew mentions total13.0
INFO:root:Adding one toimaging techniquesnew mentions total92.0
INFO:root:Adding one toimaging techniquenew mentions total66.0
INFO:root:Adding one toimaging techniquesnew mentions total93.0
INFO:root:Adding one toimaging techniquenew mentions total67.0
INFO:root:Adding one tonew approachnew mentions total21.0
INFO:root:Adding one tomechanical propertiesnew mentions total53.0
INFO:root:Adding one tomicroscopy imagesnew mentions total25.0
INFO:root:Adding one toet alnew mentions total66.0
INFO:root:Adding one tomicroscopy imagesnew mentions total26.0
INFO:root:Adding one topresent worknew mentions total35.0
INFO:root:Adding one toimaging techniquesnew mentions total111.0
INFO:root:Adding one toimaging techniquenew mentions total66.0
INFO:root:Adding one toreal timenew mentions total47.0
INFO:root:Adding one tomicroscopy imagesnew mentions total19.0
INFO:root:Adding one tomechanical propertiesnew mentions total42.0
INFO:root:Adding one tofluorescence microscopynew mentions total30.0
INFO:root:Adding one tolarge numbernew mentions total40.0
INFO:root:Adding one tomass spectrometrynew mentions total29.0
INFO:root:Adding one toimaging techniquenew mentions total67.0
INFO:root:Adding one tomicroscopy imagesnew mentions total20.0
INFO:root:Adding one tofirst stepnew mentions total28.0
INFO:root:Adding one topotential applicationsnew mentions total14.0
INFO:root:Adding one tofluorescence microscopynew mentions total31.0
INFO:root:Adding one todifferent techniquesnew mentions total12.0
INFO:root:Adding one todifferent techniquesnew mentions total13.0
INFO:root:Adding one tonew insightsnew mentions total18.0
INFO:root:Adding one toet alnew mentions total94.0
INFO:root:Adding one tolarge numbernew mentions total41.0
INFO:root:Adding one todifferent techniquesnew mentions total14.0
INFO:root:Adding one toimaging techniquesnew mentions total112.0
INFO:root:Adding one toimaging techniquenew mentions total68.0
INFO:root:Adding one totemporal resolutionnew mentions total18.0
INFO:root:Adding one tosurface morphologynew mentions total14.0
INFO:root:Adding one toblood cellsnew mentions total17.0
INFO:root:Adding one tored bloodnew mentions total15.0
INFO:root:Adding one tomechanical propertiesnew mentions total43.0
INFO:root:Adding one topresent worknew mentions total31.0
INFO:root:Adding one toenergy dispersivenew mentions total11.0
INFO:root:Adding one totemporal resolutionnew mentions total19.0
INFO:root:Adding one tomicroscopy imagesnew mentions total21.0
INFO:root:Adding one tofluorescence microscopynew mentions total32.0
INFO:root:Adding one tolarge numbernew mentions total42.0
INFO:root:Adding one toreal timenew mentions total48.0
INFO:root:Adding one totissue samplesnew mentions total16.0
INFO:root:Adding one toet alnew mentions total95.0
INFO:root:Adding one toimaging techniquenew mentions total69.0
INFO:root:Adding one toenergy dispersivenew mentions total12.0
INFO:root:Adding one tofluorescence microscopynew mentions total33.0
INFO:root:Adding one toeven thoughnew mentions total45.0
INFO:root:Adding one toimaging techniquesnew mentions total113.0
INFO:root:Adding one toimaging techniquenew mentions total70.0
INFO:root:Adding one tonew insightsnew mentions total19.0
INFO:root:Adding one tomicroscopy imagesnew mentions total22.0
INFO:root:Adding one tomicroscopy imagesnew mentions total23.0
INFO:root:Adding one tobiomedical applicationsnew mentions total29.0
INFO:root:Adding one tocell linenew mentions total42.0
INFO:root:Adding one toepithelial cellnew mentions total22.0
INFO:root:Adding one toshed lightnew mentions total17.0
INFO:root:Adding one tofluorescence microscopynew mentions total34.0
INFO:root:Adding one toextracellular matrixnew mentions total32.0
INFO:root:Adding one tomechanical propertiesnew mentions total44.0
INFO:root:Adding one tomorphological featuresnew mentions total16.0
INFO:root:Adding one togreat potentialnew mentions total37.0
INFO:root:Adding one togreat potentialnew mentions total38.0
INFO:root:Adding one tolast decadesnew mentions total19.0
INFO:root:Adding one tomechanical propertiesnew mentions total45.0
INFO:root:Adding one tolarge numbernew mentions total43.0
INFO:root:Adding one togreat potentialnew mentions total39.0
INFO:root:Adding one toet alnew mentions total96.0
INFO:root:Adding one toimaging techniquenew mentions total71.0
INFO:root:Adding one tofluorescence microscopynew mentions total35.0
INFO:root:Adding one toenergy dispersivenew mentions total13.0
INFO:root:Adding one toimaging techniquenew mentions total72.0
INFO:root:Adding one toeven thoughnew mentions total46.0
INFO:root:Adding one tofluorescence imagingnew mentions total29.0
INFO:root:Adding one tomechanical propertiesnew mentions total46.0
INFO:root:Adding one tonew approachnew mentions total12.0
INFO:root:Adding one totemporal resolutionnew mentions total20.0
INFO:root:Adding one toexisting methodsnew mentions total17.0
INFO:root:Adding one tonew approachnew mentions total13.0
INFO:root:Adding one tofluorescence microscopynew mentions total36.0
INFO:root:Adding one toet alnew mentions total97.0
INFO:root:Adding one toimaging techniquenew mentions total73.0
INFO:root:Adding one togreat potentialnew mentions total40.0
INFO:root:Adding one tomicroscopy imagesnew mentions total24.0
INFO:root:Adding one todrug releasenew mentions total30.0
INFO:root:Adding one toconfocal laser scanning microscopynew mentions total19.0
INFO:root:Adding one toet alnew mentions total98.0
INFO:root:Adding one tonew insightsnew mentions total20.0
INFO:root:Adding one toimaging techniquesnew mentions total114.0
INFO:root:Adding one toimaging techniquenew mentions total74.0
INFO:root:Adding one toimaging techniquesnew mentions total115.0
INFO:root:Adding one toimaging techniquenew mentions total75.0
INFO:root:Adding one tonew approachnew mentions total14.0
INFO:root:Adding one tosurface morphologynew mentions total15.0
INFO:root:Adding one tomechanical propertiesnew mentions total55.0
INFO:root:Adding one tofluorescence microscopynew mentions total49.0
INFO:root:Adding one tonovel approachnew mentions total19.0
INFO:root:Adding one tomicroscopy imagesnew mentions total13.0
INFO:root:Adding one topotential applicationsnew mentions total10.0
INFO:root:Adding one topotential applicationsnew mentions total11.0
INFO:root:Adding one toimaging techniquenew mentions total58.0
INFO:root:Adding one towide varietynew mentions total25.0
INFO:root:Adding one togreat potentialnew mentions total26.0
INFO:root:Adding one tolarge numbernew mentions total40.0
INFO:root:Adding one tofluorescence microscopynew mentions total50.0
INFO:root:Adding one toconfocal laser scanning microscopynew mentions total19.0
INFO:root:Adding one todrug deliverynew mentions total51.0
INFO:root:Adding one toimaging techniquesnew mentions total132.0
INFO:root:Adding one toimaging techniquenew mentions total59.0
INFO:root:Adding one tomicroscopy imagesnew mentions total14.0
INFO:root:Adding one toimaging techniquesnew mentions total133.0
INFO:root:Adding one toimaging techniquenew mentions total60.0
INFO:root:Adding one toreal timenew mentions total46.0
INFO:root:Adding one tomicroscopy imagesnew mentions total15.0
INFO:root:Adding one tomechanical propertiesnew mentions total56.0
INFO:root:Adding one tofluorescence microscopynew mentions total51.0
INFO:root:Adding one tolarge numbernew mentions total41.0
INFO:root:Adding one tomass spectrometrynew mentions total25.0
INFO:root:Adding one toimaging techniquenew mentions total61.0
INFO:root:Adding one tomicroscopy imagesnew mentions total16.0
INFO:root:Adding one tofirst stepnew mentions total31.0
INFO:root:Adding one topotential applicationsnew mentions total12.0
INFO:root:Adding one tofluorescence microscopynew mentions total52.0
INFO:root:Adding one todifferent techniquesnew mentions total11.0
INFO:root:Adding one todifferent techniquesnew mentions total12.0
INFO:root:Adding one tonew insightsnew mentions total24.0
INFO:root:Adding one toet alnew mentions total86.0
INFO:root:Adding one tolarge numbernew mentions total42.0
INFO:root:Adding one todifferent techniquesnew mentions total13.0
INFO:root:Adding one toimaging techniquesnew mentions total134.0
INFO:root:Adding one toimaging techniquenew mentions total62.0
INFO:root:Adding one totemporal resolutionnew mentions total50.0
INFO:root:Adding one tosurface morphologynew mentions total16.0
INFO:root:Adding one toblood cellsnew mentions total24.0
INFO:root:Adding one tored bloodnew mentions total19.0
INFO:root:Adding one tomechanical propertiesnew mentions total57.0
INFO:root:Adding one topresent worknew mentions total37.0
INFO:root:Adding one toenergy dispersivenew mentions total17.0
INFO:root:Adding one totemporal resolutionnew mentions total51.0
INFO:root:Adding one tomicroscopy imagesnew mentions total17.0
INFO:root:Adding one tofluorescence microscopynew mentions total53.0
INFO:root:Adding one tolarge numbernew mentions total43.0
INFO:root:Adding one toreal timenew mentions total47.0
INFO:root:Adding one totissue samplesnew mentions total20.0
INFO:root:Adding one toet alnew mentions total87.0
INFO:root:Adding one toimaging techniquenew mentions total63.0
INFO:root:Adding one toenergy dispersivenew mentions total18.0
INFO:root:Adding one tofluorescence microscopynew mentions total54.0
INFO:root:Adding one toeven thoughnew mentions total47.0
INFO:root:Adding one toimaging techniquesnew mentions total135.0
INFO:root:Adding one toimaging techniquenew mentions total64.0
INFO:root:Adding one toimaging techniquesnew mentions total136.0
INFO:root:Adding one toimaging techniquenew mentions total65.0
INFO:root:Adding one tonew insightsnew mentions total25.0
INFO:root:Adding one tomicroscopy imagesnew mentions total18.0
INFO:root:Adding one tomicroscopy imagesnew mentions total19.0
INFO:root:Adding one tobiomedical applicationsnew mentions total25.0
INFO:root:Adding one tocell linenew mentions total49.0
INFO:root:Adding one toepithelial cellnew mentions total22.0
INFO:root:Adding one toshed lightnew mentions total12.0
INFO:root:Adding one tofluorescence microscopynew mentions total55.0
INFO:root:Adding one toextracellular matrixnew mentions total35.0
INFO:root:Adding one tomechanical propertiesnew mentions total58.0
INFO:root:Adding one tonew insightsnew mentions total29.0
INFO:root:Adding one tostructural changesnew mentions total70.0
INFO:root:Adding one tomouse modelnew mentions total49.0
INFO:root:Adding one towell understoodnew mentions total39.0
INFO:root:Adding one tonew insightsnew mentions total30.0
INFO:root:Adding one togreat potentialnew mentions total33.0
INFO:root:Adding one toimaging techniquesnew mentions total138.0
INFO:root:Adding one toimaging techniquenew mentions total62.0
INFO:root:Adding one towide varietynew mentions total32.0
INFO:root:Adding one tophase contrastnew mentions total11.0
INFO:root:Adding one toarticle presentsnew mentions total29.0
INFO:root:Adding one tomechanical propertiesnew mentions total62.0
INFO:root:Adding one topresent worknew mentions total39.0
